label,x_um,y_um,z_um,r_um,brightness,x_vox,y_vox,z_vox
664,145.9236,121.9821,135.6194,6.6549,0.81432,145.9236,121.9821,33.9048
665,22.0136,151.4638,111.0285,7.2262,0.95223,22.0136,151.4638,27.7571
666,20.0673,178.2604,77.2109,7.8362,0.35937,20.0673,178.2604,19.3027
667,158.3559,62.7735,113.7808,7.6068,0.37931,158.3559,62.7735,28.4452
668,153.0585,25.6552,114.4514,8.3425,1.33541,153.0585,25.6552,28.6129
669,162.2083,155.6679,9.7583,6.2471,0.73079,162.2083,155.6679,2.4396
670,184.1616,192.2637,22.5342,7.4308,0.21463,184.1616,192.2637,5.6335
671,108.9820,50.6422,108.8516,6.2146,1.60145,108.9820,50.6422,27.2129
672,33.8451,169.0655,70.2028,5.2845,1.17753,33.8451,169.0655,17.5507
673,220.9846,114.6363,150.0161,5.7309,0.65160,220.9846,114.6363,37.5040
674,77.0619,56.3689,227.3092,6.4415,0.45380,77.0619,56.3689,56.8273
675,134.9181,37.7769,57.2597,5.0616,1.65117,134.9181,37.7769,14.3149
676,70.0950,221.4386,165.4742,7.7842,1.23320,70.0950,221.4386,41.3686
677,155.3393,215.5434,95.1720,8.3291,4.00000,155.3393,215.5434,23.7930
678,131.8074,224.7510,47.7114,7.1966,1.28674,131.8074,224.7510,11.9279
679,188.9046,96.8931,215.9900,7.3122,1.26190,188.9046,96.8931,53.9975
680,23.0929,53.6847,193.6838,5.0608,0.90470,23.0929,53.6847,48.4209
681,187.1649,78.4579,38.8037,8.4224,1.63242,187.1649,78.4579,9.7009
682,33.1976,33.6673,190.1662,8.9870,1.45507,33.1976,33.6673,47.5415
683,22.9508,222.6710,201.1551,5.2574,2.11919,22.9508,222.6710,50.2888
684,163.6638,85.9504,224.2749,8.5263,0.73140,163.6638,85.9504,56.0687
685,226.8179,99.5410,180.4028,7.6721,0.77009,226.8179,99.5410,45.1007
686,50.8577,238.5250,242.0971,5.2706,0.75017,50.8577,238.5250,60.5243
687,18.5639,100.2271,189.3505,8.8697,1.60718,18.5639,100.2271,47.3376
688,185.9108,230.2183,120.8962,8.6436,2.45721,185.9108,230.2183,30.2241
689,199.7225,217.4622,66.7790,7.9851,0.75934,199.7225,217.4622,16.6947
690,61.6865,17.1134,177.8331,7.1081,0.77502,61.6865,17.1134,44.4583
691,181.6548,29.1911,246.7321,7.1959,1.20737,181.6548,29.1911,61.6830
692,119.7384,214.4064,67.4706,8.9774,0.86290,119.7384,214.4064,16.8676
693,218.2935,202.9219,202.2332,7.9503,1.77045,218.2935,202.9219,50.5583
694,194.1006,158.4986,132.7101,5.4567,0.25896,194.1006,158.4986,33.1775
695,165.7817,103.4136,107.6241,8.6290,0.60895,165.7817,103.4136,26.9060
696,190.2469,143.3906,130.0952,7.4210,0.62535,190.2469,143.3906,32.5238
697,176.8909,206.6836,23.8065,7.9076,0.24852,176.8909,206.6836,5.9516
698,180.4097,50.6582,96.2619,8.3821,0.56092,180.4097,50.6582,24.0655
699,173.3241,66.8731,134.1622,5.6337,0.57747,173.3241,66.8731,33.5406
700,139.8116,31.6296,217.2991,7.6135,0.88633,139.8116,31.6296,54.3248
701,121.6093,55.6559,98.4909,7.0505,1.94990,121.6093,55.6559,24.6227
702,232.5484,61.5471,33.2704,8.5568,0.86326,232.5484,61.5471,8.3176
703,245.6371,214.4340,14.7746,8.1414,0.53876,245.6371,214.4340,3.6937
704,17.4934,205.6254,147.6997,6.0051,0.96640,17.4934,205.6254,36.9249
705,206.7413,180.0200,38.2921,6.3285,1.87668,206.7413,180.0200,9.5730
706,161.2404,76.9463,35.7358,5.7806,0.55679,161.2404,76.9463,8.9339
707,46.8251,122.6085,154.0689,5.6199,0.57906,46.8251,122.6085,38.5172
708,197.0804,239.3724,126.1834,5.8940,1.39812,197.0804,239.3724,31.5458
709,69.6594,44.6792,211.5187,5.1681,0.87553,69.6594,44.6792,52.8797
710,241.5035,149.5373,132.3165,5.3394,1.47475,241.5035,149.5373,33.0791
711,39.8415,200.6041,119.4362,5.1093,0.99185,39.8415,200.6041,29.8591
712,70.9646,150.8728,200.0463,6.0903,1.52348,70.9646,150.8728,50.0116
713,215.6946,78.7559,119.8563,8.1087,0.53738,215.6946,78.7559,29.9641
714,205.5009,204.9847,219.5873,5.6772,0.99278,205.5009,204.9847,54.8968
715,247.9789,66.5509,81.5719,5.1837,0.88125,247.9789,66.5509,20.3930
716,71.7417,140.7443,65.0328,5.9973,0.48213,71.7417,140.7443,16.2582
717,43.7207,203.6292,17.2951,7.3773,0.39138,43.7207,203.6292,4.3238
718,20.8585,168.4988,96.1607,6.0568,1.50900,20.8585,168.4988,24.0402
719,91.4735,117.4316,117.9618,7.6082,0.81012,91.4735,117.4316,29.4904
720,111.0007,162.3683,139.2200,5.1823,0.54152,111.0007,162.3683,34.8050
721,168.9044,81.4776,9.8145,5.3011,0.94393,168.9044,81.4776,2.4536
722,100.8074,20.3180,136.4221,8.1969,1.96759,100.8074,20.3180,34.1055
723,206.4715,88.8218,168.0503,7.1569,0.25450,206.4715,88.8218,42.0126
724,17.7642,98.5930,236.4900,6.4648,0.40739,17.7642,98.5930,59.1225
725,145.0358,98.7111,147.0993,8.6318,0.57480,145.0358,98.7111,36.7748
726,189.6732,176.1966,11.8330,8.4290,2.40297,189.6732,176.1966,2.9583
727,37.2985,22.5253,45.8855,7.5044,1.18477,37.2985,22.5253,11.4714
728,185.8932,234.5447,241.7155,8.2932,1.58469,185.8932,234.5447,60.4289
729,41.0572,217.6214,208.2075,8.5731,0.50455,41.0572,217.6214,52.0519
730,96.1264,117.3215,36.8862,5.6953,0.51083,96.1264,117.3215,9.2216
731,196.1253,249.1645,134.9993,5.0224,1.30825,196.1253,249.1645,33.7498
732,111.6447,138.8076,211.7698,7.0085,1.03558,111.6447,138.8076,52.9424
733,229.6779,18.7753,9.6663,5.5459,1.38992,229.6779,18.7753,2.4166
734,203.3982,133.6915,158.5215,5.7320,0.89351,203.3982,133.6915,39.6304
735,161.1617,41.6129,140.6710,7.1501,1.18162,161.1617,41.6129,35.1677
736,211.5687,209.2491,110.9408,5.7911,1.09952,211.5687,209.2491,27.7352
737,216.2260,6.6285,20.1178,5.5272,1.59466,216.2260,6.6285,5.0295
738,173.0584,89.8373,23.4446,6.4575,1.62288,173.0584,89.8373,5.8611
739,66.4238,8.5800,136.4032,6.2714,0.37835,66.4238,8.5800,34.1008
740,76.3474,162.3186,182.7182,5.4666,0.25967,76.3474,162.3186,45.6795
741,86.6833,66.7793,238.5179,6.0538,1.82403,86.6833,66.7793,59.6295
742,200.5616,180.6187,94.2934,7.9328,2.03936,200.5616,180.6187,23.5734
743,109.2696,30.5878,116.2228,6.1321,0.54206,109.2696,30.5878,29.0557
744,7.1340,233.1368,174.1328,5.1726,0.32762,7.1340,233.1368,43.5332
745,89.9431,144.8942,221.7844,7.2474,1.06122,89.9431,144.8942,55.4461
746,110.0877,246.0321,177.7457,6.7125,1.74805,110.0877,246.0321,44.4364
747,202.6621,166.5005,55.6881,7.1113,2.94043,202.6621,166.5005,13.9220
748,209.2474,40.9804,55.0321,7.4438,1.36312,209.2474,40.9804,13.7580
749,118.2751,246.9210,129.4374,5.5949,0.80009,118.2751,246.9210,32.3594
750,17.0536,187.3039,100.0040,8.3842,0.58516,17.0536,187.3039,25.0010
751,124.4855,82.2011,116.3914,5.4537,1.00689,124.4855,82.2011,29.0979
752,15.7346,198.7583,47.2295,5.7091,0.83564,15.7346,198.7583,11.8074
753,234.4461,240.7611,156.2820,5.3647,0.54387,234.4461,240.7611,39.0705
754,208.3010,56.8461,110.9856,6.5145,3.41868,208.3010,56.8461,27.7464
755,123.6708,66.0857,221.5784,5.4430,2.91859,123.6708,66.0857,55.3946
756,118.5697,60.0577,150.8463,5.1123,1.97710,118.5697,60.0577,37.7116
757,14.7310,183.3773,57.3402,5.1033,0.57550,14.7310,183.3773,14.3350
758,101.2864,28.0276,209.8986,6.0737,1.67031,101.2864,28.0276,52.4746
759,129.1174,240.2255,88.3618,7.2429,1.46782,129.1174,240.2255,22.0904
760,180.0383,229.5071,224.5976,8.5631,1.30412,180.0383,229.5071,56.1494
761,174.9786,212.8143,91.3598,5.3555,2.11657,174.9786,212.8143,22.8399
762,46.2008,210.4482,235.7303,7.8377,1.46407,46.2008,210.4482,58.9326
763,174.5793,129.4157,135.6474,5.6108,1.55894,174.5793,129.4157,33.9118
764,125.3163,151.9126,63.8608,7.8260,1.46542,125.3163,151.9126,15.9652
765,216.0127,33.9974,151.5129,6.5140,1.22688,216.0127,33.9974,37.8782
766,212.0448,147.1702,104.4868,5.7371,0.34295,212.0448,147.1702,26.1217
767,187.1658,98.9418,110.5640,6.8780,1.05145,187.1658,98.9418,27.6410
768,236.6275,182.2416,126.7693,7.5517,0.71626,236.6275,182.2416,31.6923
769,218.8635,21.1106,240.8345,7.8082,0.46398,218.8635,21.1106,60.2086
770,152.5657,190.9161,199.2276,5.5334,2.74310,152.5657,190.9161,49.8069
771,7.4151,133.9698,54.0096,5.8307,2.82186,7.4151,133.9698,13.5024
772,238.1021,58.6238,163.5158,7.8970,2.26038,238.1021,58.6238,40.8790
773,219.6256,174.2705,89.5200,5.8116,1.16547,219.6256,174.2705,22.3800
774,213.5661,146.1151,126.7674,6.2568,2.24875,213.5661,146.1151,31.6919
775,208.0042,202.0442,63.0482,8.6435,1.00726,208.0042,202.0442,15.7620
776,174.1507,120.3871,172.6009,5.6125,1.12939,174.1507,120.3871,43.1502
777,79.3020,76.7651,125.8187,8.0425,0.51888,79.3020,76.7651,31.4547
778,168.4539,187.6623,121.2387,6.0942,1.26896,168.4539,187.6623,30.3097
779,104.6534,153.4157,244.5840,8.4650,1.03690,104.6534,153.4157,61.1460
780,67.0804,91.3482,189.9267,6.6945,0.45768,67.0804,91.3482,47.4817
781,71.5804,166.9034,210.4251,8.9644,0.96975,71.5804,166.9034,52.6063
782,212.4360,9.6141,113.9169,5.6419,0.95329,212.4360,9.6141,28.4792
783,147.1321,219.1134,193.8967,6.3080,2.94037,147.1321,219.1134,48.4742
784,235.8967,17.5296,149.6281,5.1629,1.71006,235.8967,17.5296,37.4070
785,44.5880,120.7285,183.1283,8.0084,1.00689,44.5880,120.7285,45.7821
786,58.8952,81.1877,239.9865,7.6050,1.16099,58.8952,81.1877,59.9966
787,18.4827,60.5852,90.1197,6.7947,1.02688,18.4827,60.5852,22.5299
788,81.4344,16.2275,131.0495,8.9980,0.88537,81.4344,16.2275,32.7624
789,115.5004,48.0126,36.1513,5.2027,0.52233,115.5004,48.0126,9.0378
790,129.3535,186.1188,221.8802,7.3483,0.91335,129.3535,186.1188,55.4701
791,230.3753,132.3545,69.6316,5.9867,0.63912,230.3753,132.3545,17.4079
792,215.8779,65.2111,210.1681,6.1199,0.47228,215.8779,65.2111,52.5420
793,45.2360,99.0350,214.1671,5.3142,1.35898,45.2360,99.0350,53.5418
794,219.1727,62.3671,116.4670,5.5783,1.26460,219.1727,62.3671,29.1167
795,239.5726,237.4199,204.3156,8.0305,0.34231,239.5726,237.4199,51.0789
796,187.6367,50.9937,122.9815,7.4070,0.92903,187.6367,50.9937,30.7454
797,69.0235,174.2929,112.3594,7.0548,1.81743,69.0235,174.2929,28.0899
798,29.6463,102.3739,11.2840,6.0695,1.88803,29.6463,102.3739,2.8210
799,72.5027,45.3178,184.4344,5.4576,1.85059,72.5027,45.3178,46.1086
800,7.7877,110.5686,10.1245,6.0934,1.02362,7.7877,110.5686,2.5311
801,198.0559,100.8326,14.4576,7.8098,0.60228,198.0559,100.8326,3.6144
802,23.9092,12.6510,229.3270,5.3998,0.52193,23.9092,12.6510,57.3317
803,166.8005,246.1547,168.9239,6.2455,1.22969,166.8005,246.1547,42.2310
804,41.7061,210.8278,69.9699,8.5341,1.25554,41.7061,210.8278,17.4925
805,172.0276,40.7391,112.5321,6.7403,2.16495,172.0276,40.7391,28.1330
806,150.2178,204.8698,62.3060,8.5508,1.93477,150.2178,204.8698,15.5765
807,242.5437,37.7464,118.0773,7.4920,0.92373,242.5437,37.7464,29.5193
808,201.2893,138.2185,212.7593,7.3118,0.47401,201.2893,138.2185,53.1898
809,197.9762,87.7848,151.5804,7.3874,0.82575,197.9762,87.7848,37.8951
810,22.0629,9.4886,30.3200,6.4485,1.13921,22.0629,9.4886,7.5800
811,113.4030,28.9288,198.7151,8.6399,0.88581,113.4030,28.9288,49.6788
812,91.5104,147.9890,119.4942,6.5676,0.70699,91.5104,147.9890,29.8736
813,131.8709,100.8796,103.1851,8.9084,1.16385,131.8709,100.8796,25.7963
814,93.2345,181.4121,99.4049,7.1918,0.73906,93.2345,181.4121,24.8512
815,156.1820,22.1962,165.4292,6.5366,0.68603,156.1820,22.1962,41.3573
816,116.7281,180.6120,189.9711,7.0199,1.20547,116.7281,180.6120,47.4928
817,141.5091,45.0966,105.5105,5.7602,0.78569,141.5091,45.0966,26.3776
818,126.3463,99.2599,219.8877,7.6560,1.15773,126.3463,99.2599,54.9719
819,49.0700,77.0839,89.5137,8.1523,1.17812,49.0700,77.0839,22.3784
820,128.4388,53.1720,160.6278,5.4233,0.50477,128.4388,53.1720,40.1569
821,11.8205,214.5295,156.7370,7.2333,0.74920,11.8205,214.5295,39.1842
822,104.5491,48.2382,23.1028,8.8950,2.36947,104.5491,48.2382,5.7757
823,243.4846,222.5595,176.2849,7.5447,0.49795,243.4846,222.5595,44.0712
824,180.6042,90.0512,151.8951,8.9624,0.28083,180.6042,90.0512,37.9738
825,60.2681,107.9324,55.4340,5.3191,0.32723,60.2681,107.9324,13.8585
826,245.1454,97.4929,177.4559,8.8140,1.01762,245.1454,97.4929,44.3640
827,41.2162,88.7421,63.8125,6.6311,1.01872,41.2162,88.7421,15.9531
828,171.3400,144.1077,113.1284,7.2539,0.93187,171.3400,144.1077,28.2821
829,62.0165,128.0163,13.6844,6.4006,2.07200,62.0165,128.0163,3.4211
830,170.9338,33.5544,22.4933,6.3130,0.20115,170.9338,33.5544,5.6233
831,103.5904,200.0706,232.4223,7.6087,1.26815,103.5904,200.0706,58.1056
832,157.2373,85.4096,23.7478,7.5128,2.55196,157.2373,85.4096,5.9370
833,152.8420,237.1340,93.8685,5.0554,0.50831,152.8420,237.1340,23.4671
834,186.2629,201.2454,243.7253,8.2684,0.79622,186.2629,201.2454,60.9313
835,187.5582,152.7749,168.1580,6.4813,0.63652,187.5582,152.7749,42.0395
836,109.0158,130.0726,88.5108,8.1640,0.58473,109.0158,130.0726,22.1277
837,66.9366,180.6898,145.4561,8.8990,0.82221,66.9366,180.6898,36.3640
838,162.3232,177.2940,224.6926,7.7875,2.35488,162.3232,177.2940,56.1731
839,24.5031,73.1145,177.8668,7.2539,3.01148,24.5031,73.1145,44.4667
840,139.6548,151.1839,99.8255,6.9763,0.81745,139.6548,151.1839,24.9564
841,181.1586,178.9623,179.2027,8.0956,3.13628,181.1586,178.9623,44.8007
842,150.5964,238.6387,37.7955,8.5614,1.02158,150.5964,238.6387,9.4489
843,197.3426,177.7367,241.6526,5.7870,2.86399,197.3426,177.7367,60.4132
844,151.3580,21.5509,9.7551,7.5168,0.94556,151.3580,21.5509,2.4388
845,37.3898,68.9792,227.1090,5.2311,1.08181,37.3898,68.9792,56.7773
846,25.7634,242.2625,9.4322,7.1132,1.24519,25.7634,242.2625,2.3581
847,66.8602,239.3965,99.7767,7.8726,4.00000,66.8602,239.3965,24.9442
848,12.6756,141.0115,246.6515,5.1091,1.66658,12.6756,141.0115,61.6629
849,220.1469,229.5670,166.1365,7.9541,0.65419,220.1469,229.5670,41.5341
850,27.4673,63.0373,239.9880,5.7896,1.78854,27.4673,63.0373,59.9970
851,243.9183,60.6286,96.3762,6.1668,0.80485,243.9183,60.6286,24.0940
852,148.4070,105.3243,47.9809,5.5614,0.74539,148.4070,105.3243,11.9952
853,167.4071,60.5615,81.1863,7.8312,1.72489,167.4071,60.5615,20.2966
854,197.9807,58.7522,159.4603,8.3556,1.01883,197.9807,58.7522,39.8651
855,64.0338,9.8141,89.2595,6.3417,1.18193,64.0338,9.8141,22.3149
856,145.3968,22.0984,72.4770,6.0245,1.00843,145.3968,22.0984,18.1192
857,201.8983,186.4722,213.1704,7.3142,1.22379,201.8983,186.4722,53.2926
858,145.0021,199.6512,231.7866,6.7972,1.29044,145.0021,199.6512,57.9466
859,227.7616,86.6843,71.0373,8.8922,0.31280,227.7616,86.6843,17.7593
860,199.0512,237.4628,39.3394,6.9708,1.49174,199.0512,237.4628,9.8348
861,8.7362,244.3313,153.6944,6.3756,0.55476,8.7362,244.3313,38.4236
862,74.4270,55.4808,59.8181,7.8624,0.42089,74.4270,55.4808,14.9545
863,12.9588,84.0587,53.0728,5.4203,0.96556,12.9588,84.0587,13.2682
864,123.7125,210.8097,144.5004,7.5039,1.05168,123.7125,210.8097,36.1251
865,139.0822,14.6254,142.8200,8.3067,0.65961,139.0822,14.6254,35.7050
866,214.8153,228.8826,12.5057,6.4312,1.64645,214.8153,228.8826,3.1264
867,154.7774,185.2453,180.2038,7.6270,0.44695,154.7774,185.2453,45.0510
868,96.0828,71.5191,207.7665,5.7489,0.78336,96.0828,71.5191,51.9416
869,227.2568,162.8207,117.3676,5.3169,0.70404,227.2568,162.8207,29.3419
870,101.8948,232.8522,184.2249,5.1474,0.97243,101.8948,232.8522,46.0562
871,240.8955,110.8160,74.1611,6.3971,1.18213,240.8955,110.8160,18.5403
872,219.3523,20.2995,83.0588,6.1402,0.54622,219.3523,20.2995,20.7647
873,89.6026,122.4231,71.5053,7.1473,1.54430,89.6026,122.4231,17.8763
874,15.4744,44.8220,238.0476,5.5203,1.03852,15.4744,44.8220,59.5119
875,125.3571,100.3075,177.8951,7.3016,0.32137,125.3571,100.3075,44.4738
876,73.6287,165.8639,122.9154,5.5650,0.30877,73.6287,165.8639,30.7288
877,110.4640,92.6717,94.0383,8.8289,0.99264,110.4640,92.6717,23.5096
878,70.0669,10.3394,59.2354,5.8969,0.87583,70.0669,10.3394,14.8088
879,248.6887,193.0308,137.0185,6.2777,0.93983,248.6887,193.0308,34.2546
880,84.7627,131.7176,138.1825,6.0191,0.98335,84.7627,131.7176,34.5456
881,240.0433,146.4397,149.7449,5.0547,1.14492,240.0433,146.4397,37.4362
882,165.8463,208.2813,57.6852,7.3800,1.76578,165.8463,208.2813,14.4213
883,247.4711,45.9170,152.0998,5.7469,0.51342,247.4711,45.9170,38.0249
884,8.8842,112.0030,28.2833,5.5368,0.49501,8.8842,112.0030,7.0708
885,61.3839,228.3970,219.6459,6.4310,0.51893,61.3839,228.3970,54.9115
886,237.0204,137.2045,183.2885,7.4127,1.18928,237.0204,137.2045,45.8221
887,57.9291,49.9763,196.6305,5.0139,2.11059,57.9291,49.9763,49.1576
888,100.9183,133.1379,123.2280,6.8434,0.77197,100.9183,133.1379,30.8070
889,109.7574,226.7373,128.6998,6.0983,0.22290,109.7574,226.7373,32.1750
890,237.0058,249.9078,191.9388,5.0866,0.35973,237.0058,249.9078,47.9847
891,224.9976,187.2705,87.2128,5.4325,0.60664,224.9976,187.2705,21.8032
892,166.8193,13.7808,128.3698,7.0091,0.71560,166.8193,13.7808,32.0924
893,238.5936,210.9298,156.9354,7.9423,0.78268,238.5936,210.9298,39.2339
894,152.6958,138.8126,22.5419,7.3346,1.02342,152.6958,138.8126,5.6355
895,179.5776,130.9755,216.3055,7.7932,0.82940,179.5776,130.9755,54.0764
896,95.2290,13.3892,22.8069,7.6897,1.87687,95.2290,13.3892,5.7017
897,195.9286,193.6946,99.6527,5.9208,0.66657,195.9286,193.6946,24.9132
898,33.5982,27.8289,101.6221,5.6895,0.59607,33.5982,27.8289,25.4055
899,163.7557,242.7140,140.2364,6.5342,1.33286,163.7557,242.7140,35.0591
900,10.5325,95.5704,69.1375,5.1122,0.39797,10.5325,95.5704,17.2844
901,97.0081,225.5715,205.2418,6.7575,1.26341,97.0081,225.5715,51.3104
902,130.9797,145.4409,221.8171,8.9381,1.06346,130.9797,145.4409,55.4543
903,193.7835,25.3336,86.1226,8.9425,0.91533,193.7835,25.3336,21.5306
904,104.7123,202.3532,78.3675,6.6611,2.59339,104.7123,202.3532,19.5919
905,237.0406,225.8850,18.1391,5.2209,0.68844,237.0406,225.8850,4.5348
906,145.1683,97.9620,17.1071,8.7969,3.44243,145.1683,97.9620,4.2768
907,246.0170,49.7599,232.4429,7.0468,0.87349,246.0170,49.7599,58.1107
908,225.2306,239.7431,245.4175,8.8546,0.46477,225.2306,239.7431,61.3544
909,116.4701,211.6997,14.3600,7.6792,1.04284,116.4701,211.6997,3.5900
910,15.1199,109.6294,105.9087,6.4745,0.52427,15.1199,109.6294,26.4772
911,66.8013,148.3787,83.8639,5.8992,0.63696,66.8013,148.3787,20.9660
912,140.5991,162.1193,110.5984,7.1130,1.26899,140.5991,162.1193,27.6496
913,112.4438,194.6707,110.3365,7.6645,1.39563,112.4438,194.6707,27.5841
914,35.9636,71.6279,152.0925,6.5727,0.68846,35.9636,71.6279,38.0231
915,206.2693,102.9876,185.7293,5.9637,1.80840,206.2693,102.9876,46.4323
916,204.0047,226.7429,196.9236,6.8314,2.00272,204.0047,226.7429,49.2309
917,137.9205,162.6121,77.2198,7.3311,2.36737,137.9205,162.6121,19.3049
918,212.7533,72.7129,223.6714,8.2474,1.37389,212.7533,72.7129,55.9179
919,90.9136,143.9517,91.7853,5.1119,2.26609,90.9136,143.9517,22.9463
920,183.5169,98.1063,244.5557,5.0155,0.32352,183.5169,98.1063,61.1389
921,179.5356,128.1375,49.7691,5.9562,0.82634,179.5356,128.1375,12.4423
922,195.0296,89.7011,234.1565,7.7444,0.59440,195.0296,89.7011,58.5391
923,198.3468,42.3522,201.7581,5.8274,1.07416,198.3468,42.3522,50.4395
924,241.2921,173.1046,28.5979,5.7429,0.70973,241.2921,173.1046,7.1495
925,129.7376,76.3446,59.0899,6.1067,0.90511,129.7376,76.3446,14.7725
926,139.2034,208.9904,147.3654,7.8127,3.09351,139.2034,208.9904,36.8414
927,12.0117,52.1341,149.3295,6.8564,0.90318,12.0117,52.1341,37.3324
928,16.7477,19.1092,71.0853,7.7769,1.28181,16.7477,19.1092,17.7713
929,239.8805,234.6232,74.1103,8.1089,0.86991,239.8805,234.6232,18.5276
930,99.7013,165.8485,148.4147,5.5988,1.04648,99.7013,165.8485,37.1037
931,156.8113,207.7529,130.1884,5.7504,1.00362,156.8113,207.7529,32.5471
932,222.9191,241.8568,219.2139,8.4935,1.30865,222.9191,241.8568,54.8035
933,51.6242,113.5444,7.9271,5.7751,2.01211,51.6242,113.5444,1.9818
934,164.7672,154.9784,219.5654,8.6173,2.68703,164.7672,154.9784,54.8913
935,174.2335,178.8410,45.9316,6.0378,1.20415,174.2335,178.8410,11.4829
936,22.6151,89.8542,41.5400,8.4559,1.42437,22.6151,89.8542,10.3850
937,138.8443,203.1717,209.0696,7.8095,0.50132,138.8443,203.1717,52.2674
938,100.8722,183.1106,238.9555,6.9484,0.94864,100.8722,183.1106,59.7389
939,7.5410,216.3922,110.9646,6.2773,1.75799,7.5410,216.3922,27.7412
940,28.0139,208.9279,48.8600,6.9684,1.68132,28.0139,208.9279,12.2150
941,209.9070,117.8377,231.7848,6.6425,1.13538,209.9070,117.8377,57.9462
942,37.5760,106.8673,37.1181,5.6264,1.70206,37.5760,106.8673,9.2795
943,110.1240,135.9373,63.5500,8.9217,1.34240,110.1240,135.9373,15.8875
944,244.5238,125.2803,9.9178,6.7965,2.05481,244.5238,125.2803,2.4795
945,243.8147,246.3836,57.9220,5.9701,1.18960,243.8147,246.3836,14.4805
946,88.8815,22.2389,70.7416,5.4082,0.80782,88.8815,22.2389,17.6854
947,116.5199,231.4730,55.8418,7.1160,1.22324,116.5199,231.4730,13.9604
948,178.3873,55.0819,234.3381,7.3150,0.17233,178.3873,55.0819,58.5845
949,108.5572,175.8719,154.2336,6.4247,1.25826,108.5572,175.8719,38.5584
950,164.0098,224.8718,200.2119,6.7605,0.11202,164.0098,224.8718,50.0530
951,70.6447,108.8659,140.7770,8.2970,0.35555,70.6447,108.8659,35.1942
952,193.7339,84.9875,75.0303,5.1768,1.31136,193.7339,84.9875,18.7576
953,75.5939,88.8116,153.3598,6.0372,1.33178,75.5939,88.8116,38.3399
954,131.1193,133.0016,146.0344,5.3709,0.49785,131.1193,133.0016,36.5086
955,157.3570,240.2108,215.9790,8.5426,0.65229,157.3570,240.2108,53.9948
956,65.2934,90.3916,101.7159,5.8590,2.27578,65.2934,90.3916,25.4290
957,172.8913,241.6128,56.9892,7.6881,0.74795,172.8913,241.6128,14.2473
958,137.4574,102.1214,69.2602,7.2867,3.84107,137.4574,102.1214,17.3150
959,115.3878,55.9658,12.1761,5.8513,0.99885,115.3878,55.9658,3.0440
960,103.3570,88.2405,161.1182,6.4825,1.27739,103.3570,88.2405,40.2795
961,222.1569,34.7904,229.7271,7.4314,2.63827,222.1569,34.7904,57.4318
962,244.8915,95.9875,232.9021,8.8319,1.08179,244.8915,95.9875,58.2255
963,172.5748,56.9173,191.3319,8.3335,0.54804,172.5748,56.9173,47.8330
964,190.7973,144.3105,95.7439,5.9980,0.93628,190.7973,144.3105,23.9360
965,124.9891,45.2582,242.5194,6.3972,0.97886,124.9891,45.2582,60.6299
966,102.4821,129.0004,33.6638,7.3728,0.44094,102.4821,129.0004,8.4160
967,104.0014,228.6885,91.4454,5.6707,0.85770,104.0014,228.6885,22.8614
968,173.8955,107.2807,170.3576,5.0344,0.64062,173.8955,107.2807,42.5894
969,7.6931,90.4026,177.5143,6.1109,1.74127,7.6931,90.4026,44.3786
970,56.6804,139.4129,229.1408,6.2332,1.02098,56.6804,139.4129,57.2852
971,23.3626,233.1105,215.9345,7.1767,0.84394,23.3626,233.1105,53.9836
972,176.3043,144.4804,201.0149,5.8568,0.93828,176.3043,144.4804,50.2537
973,53.9652,161.5897,27.1855,6.9026,1.14325,53.9652,161.5897,6.7964
974,103.7529,184.7747,46.2382,5.4381,1.44786,103.7529,184.7747,11.5596
975,169.1499,93.2277,207.4991,7.2661,0.54891,169.1499,93.2277,51.8748
976,158.4679,41.8401,13.5991,7.0426,0.53529,158.4679,41.8401,3.3998
977,224.1465,45.5201,48.2215,5.4621,1.94023,224.1465,45.5201,12.0554
978,23.3146,137.5548,139.2824,7.8056,0.78083,23.3146,137.5548,34.8206
979,197.4897,64.2676,239.1905,7.2059,0.42737,197.4897,64.2676,59.7976
980,10.2592,14.3878,219.4493,7.3696,1.30511,10.2592,14.3878,54.8623
981,231.9626,50.1042,190.7617,8.1944,1.32052,231.9626,50.1042,47.6904
982,111.8897,171.8999,33.0101,5.0882,0.39915,111.8897,171.8999,8.2525
983,56.6313,28.5425,234.8111,8.8964,1.14762,56.6313,28.5425,58.7028
984,165.8181,210.0569,164.5883,7.6221,1.55480,165.8181,210.0569,41.1471
985,75.1011,62.5999,199.5740,5.1022,1.25186,75.1011,62.5999,49.8935
986,75.1854,202.6952,12.4170,6.7972,1.46110,75.1854,202.6952,3.1043
987,232.8755,24.4030,199.0068,8.3527,0.43061,232.8755,24.4030,49.7517
988,152.9013,134.3366,47.3415,8.5504,1.21972,152.9013,134.3366,11.8354
989,144.7577,65.2036,235.9035,6.1175,0.83396,144.7577,65.2036,58.9759
990,140.2527,32.2978,156.5167,5.6512,0.74851,140.2527,32.2978,39.1292
991,240.7351,107.6073,40.2941,6.4627,1.68596,240.7351,107.6073,10.0735
992,204.1507,174.2456,187.0500,8.3360,2.42921,204.1507,174.2456,46.7625
993,82.6600,243.6713,89.4338,5.0299,2.93475,82.6600,243.6713,22.3585
994,197.5354,43.5394,170.3429,7.8408,2.20094,197.5354,43.5394,42.5857
995,223.9554,117.2093,174.8395,6.4717,0.93628,223.9554,117.2093,43.7099
